pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8
3.8025505025811297,1.058841056899367,-5.228439850637206,1.415746322970315,0.6651811090601877,2.3216460790293647,-0.2326852518955514,-0.13344036609720455,-2.0340456218130343
3.801277662774429,0.9094769073276349,-4.665190311566349,1.4543614616962681,0.793559942088721,2.4339888184368053,-0.12011627410268173,-1.0281003999138538,-2.439166251731514
3.719019956983769,1.0316574687991322,-5.224867528859976,1.426341711350052,0.7483843081794708,2.408978045937463,-0.1501871339512333,-0.9050436470409339,-2.0102804321039582
3.72615612033792,1.1112546608657383,-5.227690506742691,1.393547417351558,0.7015070543674181,2.1259671934813387,-0.326511022789498,-1.057076144776726,-1.971148924410916
3.735033451287504,1.062838094316824,-5.087990891484364,1.4448133751560623,0.8370202057192417,2.07907376401361,-0.21658059508525968,1.3179948376158053,-2.204032617419882
3.662203839154509,0.9345231467341432,-5.024432519799032,1.4713207225384237,0.8799141514260416,2.312760921618039,-0.07791805536997232,-0.6482583664074779,-2.1969386205275363
3.580597575243506,1.1008376295730733,-5.242621543843412,1.487401475354185,0.783666833591095,2.34669126180794,-0.2447719892037979,-1.1706484278600517,-1.9861917630651953
3.7619532329936822,1.0472463986250333,-5.235333135902183,1.400416400370725,0.7064848947327267,2.486218968160411,-0.3353876415042146,-0.39321736240546223,-1.8029633111875407
2.1099079804188348,1.077059728325461,-4.9443529658662255,1.4348858603601435,1.0303960053216383,1.6442292825153406,0.22130296858282292,-0.9237453953069013,0.6457543601711526
2.8207159077364623,1.052841756489959,-4.964602918035958,1.2461061310668762,0.7635700560072205,1.7730145447307888,-0.1915136504270437,-1.0584589186493323,0.5719008828300707
3.463191363085487,0.8067973448759864,-3.078556084261365,0.9066009507838833,0.28434461430347363,1.3280896642440263,-0.7845187214884161,-0.8216170876415159,0.1473606625446897
3.8052008305034373,0.9179183460929554,-5.241322685908097,1.4466858300908974,0.8923322127918388,2.437963204771781,-0.0773341955140848,0.0053591362017364474,-2.13764209581199
3.5707159362656653,0.9363827994936721,-5.1498536984363925,1.345937241782555,0.7470860942860242,2.144669726372586,-0.16307358206608175,-1.166122775954068,-1.609380659624736
3.73774888877192,0.988933464192295,-4.835631447380802,1.4381080588887325,0.738027840114481,2.343294278772313,-0.1863496724713963,-1.0631627187792743,-2.1690820557394246
0.1563079618929435,-0.7295374117420508,-1.012497792971108,1.7561352387807134,1.257238079689229,0.2791260703611309,-1.3346799477682882,-0.3084610112209085,4.602484457166194
-6.1270177502398235,3.372848612315331,-1.7375674948647388,2.2994929211011117,-0.08187391649294629,-1.8425356394939487,3.420105420386655,-0.09443327943610202,12.986862768862135
-130.54154722633882,-7.738259234423423,90.54707514571214,-658.6798289467775,9.52870077788805,7.234270830442998,-249.42895255614783,0.06940146734499075,5.863837200767462
-3.244448169361273,0.25069172844710375,7.864560892943671,-0.46058093075904294,-6.080763599606877,-8.33883376054605,4.2630549718829025,0.464967671304126,14.489767476496148
2.395987429796278,0.8004057946849484,-3.4995777933195527,0.3244114657095112,-0.3623983551555179,-0.9985607431057137,-0.6931273340941082,-0.4960240245999563,3.5575587470686623
3.6827158805432756,1.0513087268676193,-4.92124758596591,1.3060375179238586,0.6456157879155832,2.2177585430899445,-0.26028255859714244,-0.9644395043724603,-1.5799990693030777
3.606791294736501,0.9891817221217516,-4.265664015871057,1.441723883726144,0.9415626082926372,2.3072651819095196,-0.2761979337526391,-1.00081880254803,-1.8445439490724278
3.7800599574827958,0.9255784691720668,-3.798993718644886,1.310225217139308,0.6285155678602056,1.8192797988416212,-0.29246900194624914,-0.6753750884436543,-1.8607956987038334
3.8069042282761734,0.9758301867222922,-4.050245799178524,1.4480452507492476,0.6216045475496038,2.2619728681746456,-0.31874267310134863,-1.2214501881324114,-2.2279986954241435
3.5792815781614316,0.8713085521983821,-4.24887254314623,1.2117798937434965,0.5706706276593907,1.7623107200363688,-0.5070277363236274,-0.805949203333711,-0.8606016405508876
3.496519278999779,0.8464668672711232,-3.3911097649850253,1.0668120691210023,0.4101088435882611,1.644591170290639,-0.3615416905224471,-1.0425356722708257,-0.5111424302036882
3.7397661566300826,1.0612219225073647,-4.077183486594556,1.498066874535534,0.7700908236430032,2.3857353841203324,-0.23870689396269035,-0.8032272410220688,-2.18605638699795
3.7952725251183366,0.9770890222960091,-2.869972766351689,1.4652874592390095,0.7726210552626032,2.4422432104634137,-0.2538365697126448,-0.10696021657755228,-2.2821848908600733
3.796005339781775,1.0691643912813833,-5.0904971731494255,1.4407476807839437,0.6518637431425806,2.2431329816588494,-0.19563057587082094,-0.7645777105542948,-2.114014840020881
3.794703828993426,0.9485396763642087,-4.40772248039167,1.4791092578748444,0.8050086333391565,2.5294974972524455,-0.14878755519701936,-0.945802695393752,-2.3769143914018653
3.7910717991867147,0.9709862965822785,-5.153851532540618,1.442055939481894,0.7230635039231487,2.35320459674241,-0.22793713665243304,-1.1263418702950907,-2.1519150005347862
3.7405596098863385,0.9364536769240143,-4.940390911693469,1.3055961529353546,0.4313399587331293,1.5235753905712572,-0.10851372750097509,-1.0772928230497567,-2.361869917811844
3.6582007677635806,1.0677062984447072,-5.253063352402878,1.6005878195083547,1.121436667043654,2.8568377255403545,-0.07727736627967283,1.6521854780928855,-2.042681973785805
3.6865487280255422,0.942920270131179,-4.9251043377058235,1.4789635405217452,0.8817567713932846,2.335532983077501,-0.08602890937751545,-0.6566733687050381,-2.279487603864298
3.36280172279134,1.046333785234586,-4.761653943590398,1.3990705297773414,0.5492185855651219,2.0278964692666297,-0.23476929927469614,-1.1053394074800187,-1.376046606221971
3.789630169583925,1.0446188339997187,-5.231359585050556,1.367616914481332,0.7468031558847892,2.430424387242898,-0.27169235874301895,-0.5983780689281137,-1.8528883084517176
2.7855607313714446,0.34388149440542237,-5.018662232063474,1.4898538263800019,1.54756106880837,1.8642907909148771,-0.0641200186562648,-1.1005845922173445,-0.8791241810504788
2.9573874746223163,1.3110495071257549,-5.153291392665082,1.2914763000131158,0.793420897502779,1.915087140245859,-0.18671974274308062,-1.0673218822289592,0.10923038335986934
3.5023372242209714,0.9792084603237093,-3.7193312070908293,1.1493622201209324,0.5713641286793343,1.9676334423861874,-0.6628435474613561,-0.7997210313237306,-0.5584692508418585
3.7047435464716134,0.8355932139586363,-5.0104532371922605,1.4407657765932935,0.8079625361908574,2.294062082733464,-0.01968196193326946,0.025027114660798988,-2.1340275699428894
3.4235065970342267,0.9967553842238939,-5.122407473606726,1.1500716658096306,0.5934555604135934,1.8543160324640087,-0.1772440243236315,-1.0759798867641956,-0.8910034560679276
3.6271779939539983,0.9524375444445871,-4.879347666829217,1.3775084828519317,0.6956840852149172,2.1991017884202666,-0.14576447153574573,-0.9593133761580082,-1.889609144446628
2.5156938412500196,0.22001483249369425,1.133608208251391,-0.44425475556682614,-1.9512689993415624,-3.6665865753587883,0.8709813166303843,-0.7046510616366007,4.0482046268803975
2.4586759980948387,-0.6258360619173471,-2.459245149906853,-0.23238199841670304,-1.4996243429027059,-4.246544480553808,-1.4825556104310451,-0.7729165186959837,2.569948372459102
3.67412100676928,1.005432119353943,-4.442187987062916,1.30216613047242,0.6450973247408369,2.2400352147536378,-0.26588658900943474,-0.7091364400015931,-1.5651749377077593
3.5997273015850877,1.0393879183204298,-4.316534198516916,1.4472129485501826,0.9091663841558979,2.3118631110573276,-0.3044350495463763,-1.0108162934016738,-1.973267275934415
3.6471259611519073,0.8109077207089088,-2.742225440133419,1.0181588542582496,0.3468725675372766,1.4844422720709687,-0.08125154161284434,-0.45842293883612784,-0.4803588627358364
3.782388154772686,0.9970079921065375,-4.41213482219811,1.4874413312910895,0.6809520538873989,2.416519418054679,-0.31528712662595737,-1.1484212075297353,-2.210434415983331
3.2749946230773612,0.9929415118080873,-3.994021296870547,0.9731710415271648,0.2997301199383089,1.3972786646519721,-0.5115703588639567,-0.6012832245492311,0.37638917831084884
3.578634280279078,0.7500882571605139,-3.489081594201232,1.3492214491327414,0.7502425826791463,2.058797360993183,-0.3716274939511106,-0.9160099322196746,-1.2687814170949752
3.762247610403504,1.0381405491156557,-3.820161902131473,1.466324902956158,0.7572716817351517,2.2950585602834956,-0.2570246548384058,-0.6390518914776834,-2.3231322313374223
3.791369073070157,0.9617954052756521,-2.2364671351846317,1.3959754403990092,0.7099389424109717,2.3426782335952323,-0.2612946419461234,0.1921287710219659,-1.9454230612056387
3.7415273677381564,1.0819541892170912,-5.210167211172911,1.4613832277247492,0.6962382909554399,2.4979565377375614,-0.06930744322498428,-0.6234952143266347,-2.0491102254770683
3.736911797534392,0.8804350262214983,-4.967093605863664,1.3314972482698306,0.6635056618944307,2.086980162644808,-0.08900748367978417,-0.9196761037202166,-2.031916216025033
3.7870767700726766,1.0154544589357184,-4.929799077922777,1.4269783497311117,0.7064193857432963,2.397067633604753,-0.24663835809850654,-1.19290302165856,-2.1543723136551303
3.7815888429398994,1.044394424235755,-5.212074133618955,1.3648587130323393,0.5477351337493683,1.925278188195275,-0.1461319991302334,-0.7572230466450693,-2.3005483537468674
3.695274547940007,1.0010154763773282,-5.149083250879636,1.629755323275805,1.1335033601079254,3.2417603038423195,-0.017140863055061323,2.076021152085243,-2.003591727771674
3.63404667757582,0.8940099770412628,-4.766472410697182,1.4128339529774439,1.0246682425882798,2.257123093069149,-0.12246413437897052,-1.0228024684631192,-1.899908117394042
3.520832956851886,1.08695613997867,-5.216120436765615,1.4389482672824137,0.6898347653340166,2.287787896091802,-0.3238342594867273,-0.991774082552796,-1.7630436283774866
3.784328041869289,0.9973278496002685,-5.134444096304749,1.4371791802190497,0.7931678655516967,2.467323287387791,-0.17723770525843952,-0.5200584329242839,-2.0924815806126795
2.963649699319371,0.28457825476559606,-5.007853278401566,1.5154767803904665,1.6324274010641195,1.910249166674187,-0.08343978594255572,-1.1086551402497868,-1.2490122714736618
3.5386500639123657,1.205449726828845,-5.185641786011451,1.2803379864529976,0.6841844949959442,2.147219252804381,-0.2683898650441968,-1.1125502503290523,-0.9937294289820866
3.5496877059844762,0.9469565353853675,-3.752262228695204,1.296293008036214,0.710940978977487,2.158578483014879,-0.60470970920312,-0.9948494229756094,-0.9787419012480039
3.604553692383199,0.8080550512851912,-5.094740616854373,1.3994051246791424,0.8208039395430595,2.2641412369622067,0.05251268710292603,-0.38203455213044446,-1.8307723147996682
3.7363195354500762,1.0929834581177438,-4.8119374225654195,1.4364237412846683,0.6574747316504729,2.342788273366849,-0.13145042900101528,-1.1152359724292213,-1.9394032864227142
3.674333730545321,0.9936909808545104,-4.611097377174634,1.4542755280051536,0.7533886468304345,2.3955823127542906,-0.21722870682890694,-0.8289657927172007,-2.081089048017077
3.08673824258481,1.1344520983564406,-5.216829302025777,1.3247747643409704,0.8509240128584553,2.0083839405138466,-0.19401392926739458,-1.1170007685878198,-0.599650679003102
2.4749280625909313,0.5449740580285825,-4.002133075854254,1.6611170192502858,1.338230342506801,1.98942730633333,-0.8939181949084186,-0.6164131682902022,0.019906049929790726
3.831792532894628,1.1018757000988806,-4.982904528294548,1.4269407263326186,0.5163373664394377,2.041969878680786,-0.1455238093658595,-1.2128898335631826,-1.6226209701772265
3.8090711384623517,1.015853864038982,-3.9863127713565008,1.3397857345453545,0.3796560181232583,1.531228366911435,-0.13088802796049737,-1.243122277268957,-1.0877365260930283
3.8111640024402385,0.953822315263195,-3.0235990023581243,1.4023233376694593,0.7053931723581776,2.3435096018210033,-0.28914787617119064,-0.16665695047035034,-2.4496586215530756
3.5366537873767014,0.8977117782082884,-1.3573329061595176,0.6716384939836804,0.02758271502399612,1.1741544391920935,-0.2862155746486202,-0.17033390065285015,-0.4258090640349528
3.7795608543683965,1.0367973945397844,-4.732337129452965,1.4143160437515123,0.7203842268437284,2.363419882862306,-0.23992071489745284,-1.0733594796691328,-2.138184904690239
3.622399199760326,0.9932762295188609,-3.7717169612825043,1.4147601867230721,0.9681096174571061,2.3431003897132157,-0.382832806342486,0.24740682810453252,-1.9874983008235851
3.623546431668354,0.9774768675879497,-4.367412113027275,1.4342265529033908,0.9112981765988034,2.3491743743220286,-0.2314381036360242,-0.43353252046207946,-2.013726374031631
3.62103290913309,0.782674694259784,-5.145723910125114,1.14958006305752,0.3958515458371086,1.2492912334355186,-0.02720956674816713,-1.1127036532571526,-1.8278532499375706
3.6344703122961737,0.9793567677205577,-4.738001523752386,1.422405127444798,0.8748941159441432,2.2926958091742025,-0.1876972224781866,-0.8455352545281277,-2.0080639713303867
3.7927822204301864,1.0278822443799063,-5.0143231581957535,1.4473738358549957,0.7152547448908857,2.3592917005419953,-0.23457723559189358,-1.070646960712706,-2.162044358658497
3.8037954308367166,1.0090610543552117,-4.155573519255891,1.4986281256952776,0.7448298487917764,2.5204543486435558,-0.22155668384635538,-0.7758620718687231,-2.3073858629351354
3.7723095081097675,1.0285444605126557,-4.665049782931581,1.4341954561886312,0.746042478051825,2.397337212141483,-0.23964150593705424,-1.1250062086847932,-2.185371475910729
2.5922468429770196,0.0015289259711304126,6.889728475986028,-2.215278547537076,-3.748571804530827,-7.581186895951609,-0.4100811155168348,2.165005715488547,4.161570650067427
3.4498781804087324,0.870006812079299,-3.7870836154644145,1.1262620252382383,0.47325908928138294,1.7792948948780287,-0.52583367470778,-1.0934127869922454,-0.6141885203443542
3.776280042029384,0.8961079525551559,-2.0764446453951155,1.3343128486777083,0.6221332535621867,2.1244245439502163,-0.31650837987837777,-0.013994991966050918,-2.4083768973687745
3.7041441026384736,1.0147117728091875,-4.779416484407316,1.4429126579812148,0.747170754775584,2.3300892391493115,-0.1541204638216527,-1.1470072385763683,-2.038126375053651
3.474840895166776,0.7853199897620854,-5.193529014002079,1.240838040376215,0.11683291159070286,0.8375356627490125,-0.3401315422191361,-1.1512914759524255,-2.1472171985490123
3.580824618636319,1.0634172323354658,-5.179160292333222,1.0567883912196665,0.14746645146540627,1.3103723061466728,-0.002305717783200545,-1.1208543441964338,-1.4403842837678518
3.7978057724216328,1.0961290995099713,-4.813927406988784,1.456372734766556,0.5793630042469085,1.968459595122264,-0.2202955194562247,-1.2102382014171607,-1.3735193152031597
3.787906335045046,1.0642689639850573,-5.307447781663023,1.4157372417705238,0.6588580261356682,2.0684519626643407,-0.23731276606943802,-1.1304958423529885,-2.1510809333485486
3.619793935490191,0.9675757188562453,-5.210224253633667,1.269012176119378,0.4272435719163296,1.6987141786701456,-0.102003472999911,-1.130402617687132,-1.867663311012266
3.7539771627486695,1.0738419135670634,-5.200789680244008,1.4026478113957639,0.7405643496866111,2.2773177421127344,-0.26612086376465394,-1.188717687784307,-2.018998650525365
3.5308474122232387,1.0424891663492981,-5.216329783490175,1.3299421201097814,0.60937966682469,2.0274365365891804,-0.25287590253283726,-1.1423600936097236,-1.6041682695956374
3.6426436891266922,0.9765748462060095,-4.662389869456941,1.4241109033302228,0.5475710116467216,2.0922041341866398,-0.18392339165401367,-1.1208699853430348,-2.0620449563262113
3.7773868472542604,1.0006207883207157,-3.8490401325919765,1.2055936053323135,0.5322788153683974,1.8866654842902535,-0.23088205312093676,-0.7863534426687445,-2.0518911543332203
3.302563231103585,0.8199591186691618,-1.9617994264915102,0.7377269839290026,0.17504999990630965,1.155339818216479,-0.571364932902074,-0.4660997307235455,0.8458307639785505
3.790186965460695,1.0265396486986311,-4.356223551866109,1.238009852408423,0.3086698020371428,1.560152954618181,-0.06978257278220884,-1.19479416127735,-1.1784305475772134
3.8250356635010805,1.0771094844954778,-4.738482296451777,1.3467790893666869,0.45087357488735363,1.933335501110093,-0.1086965018175722,-1.189147208156237,-1.4536292103621156
3.7712523111985896,1.0384424904178127,-4.27274426568852,1.5044770693111174,0.7649128055390435,2.5161352003099573,-0.19116648334028122,-0.8375320178856257,-2.215367345708612
3.7556773985814234,0.8760222212613066,-3.2743095552405785,1.3720342536086096,0.7511055023831366,2.297870538808822,-0.2972440931415749,-0.6547869250558027,-1.4954228761656174
3.811277026913108,0.982390903788571,-5.0896151766934405,1.4407328383453153,0.8336905001093714,2.3024773701608847,-0.0844443433154303,-1.1084598409948065,-2.2283566225225804
3.6300342843353746,0.9363163673165631,-5.068547196282397,1.3560423910088595,0.7596362793465429,2.2221059124934093,-0.22006037362416314,-0.8523952897298324,-1.8341263824973468
3.771834065372626,1.0298030081549794,-3.74133201465187,1.4648024165485984,0.7583069690128682,2.3321120809066773,-0.2518408382462845,-0.4629062535015007,-2.4392258024653857
3.7930403337279515,0.9799746356890209,-5.018880563022178,1.414203863626544,0.7554171916676791,2.341752217926841,-0.18925217355055604,-0.9164065102454988,-2.1724395399505645
3.238477861093908,0.7473177312656634,-4.001494565905552,1.0140198538788565,0.18240418738061315,1.0576964633791037,-0.12703197385306503,-1.0475904224048431,-0.6002380838566344
2.353283030921614,-0.5157979067804395,-1.6393971306394435,0.8457755633731326,0.08432841959804294,-0.13445668168938552,-0.877831175371561,-0.597782159672057,2.498547718414007
3.7433660528273953,1.0165450596930357,-4.641891498345284,1.4356431435349992,0.6794050228214398,2.3931690730047164,-0.11738045782012359,-0.8325143225236722,-2.0041787161805784
3.662958341947758,1.0766285590460236,-4.955243018718591,1.4272315362525518,0.7216062096479289,2.3005947697393614,-0.2079836924219125,-1.1000441967362034,-1.9695037833313354
3.717309880733571,0.9717262053940415,-2.116645371747227,0.38678160655683436,0.2877655213546585,1.271544024115989,-0.7951126296562259,-0.48864666365728393,0.7375503620516906
3.752024253731831,0.9012442529386208,-4.751253456013712,1.3076881464390795,0.38764083721769443,1.557058901044121,0.02134034722728881,-1.0463401932515262,-2.233557693781959
3.7982085973159845,1.0167329885599217,-4.006767854185343,1.491954577323463,0.7391261051688464,2.473941304081181,-0.1874548223777982,-0.1959578416635428,-2.4522880883992455
3.750218389473282,1.0670476416608603,-4.975614316550366,1.4142178054551593,0.6184229213110881,2.261475587049685,-0.10362713802950672,-1.1534145181407085,-2.1109458879072385
3.6039242373306,1.0469411022364339,-4.7165281518075295,1.4652987321502677,0.7545121354862242,2.3062697933918432,-0.3133987103331607,-1.033383031634487,-2.0967048634603476
3.7600727528073397,1.0744588278152822,-4.168864224176286,1.4833384652773227,0.6915651070061046,2.420015444584576,-0.1501920787427011,-0.6981636330562134,-2.1139804728774556
3.770025678502455,0.9829593688147483,-2.8799455962440295,1.098617106519034,0.05975220599038178,0.9833733570486647,-0.02349281904950204,-1.2269840932519207,-0.63157698715342
3.797797554562712,1.0236291702830402,-4.711190802810443,1.432408721694252,0.7229885134643131,2.4253176486537913,-0.23279622274421954,-1.0459156155977078,-2.24745547680824
3.688531989296962,0.9151998894036907,-5.2246295917789585,1.3783887636799343,0.6274376034981795,2.005496582196745,-0.17548988340726185,-1.1511761603043567,-2.1230350355527414
3.765162455358426,1.0386504840813873,-5.220464903946642,1.4000292835576786,0.6278859748085108,2.229092509529379,-0.17091308243732875,-1.126441292734168,-2.150541993350712
3.573258088945922,0.8837298974142045,-5.071316991213734,1.2435937633811611,0.4416985128994492,1.4986815938959555,-0.23120670583619982,-1.1594639278301164,-1.792705958795775
3.6688529638271925,1.0314493289522082,-4.628405445438869,1.4489071268571654,0.5839420287990218,2.145729425382063,-0.1756420905504845,-1.1570543898836863,-2.1277434576263876
3.7937380450696714,1.0066345730694948,-4.607853572259104,1.3476788597980827,0.7450951126447167,2.3684440788012995,-0.23072115709393376,-0.887835027115471,-2.1610503381789212
2.613702913486031,0.9207928730038836,-2.471743444120803,0.828443209145517,0.0552128108566019,1.0118921603960735,0.9365016418392188,-0.4364525123527918,2.2780293578628656
3.5608886205426376,0.6522584891543937,-0.1674618540302273,0.6203789142588335,-0.4781925907462008,-0.36772414021950484,0.028853113772890487,-1.2187122630627694,1.848274840424966
3.6953529881878806,0.8349047922736348,-2.5233564468481706,0.9870594259888105,-0.02120157994789873,0.6538820012696582,-0.06868324111693597,-1.2046906476260635,0.6681243674617292
3.7312620193828434,1.0876307960905118,-4.744322081859247,1.4593678996157453,0.7251496179507607,2.384902199049757,-0.19977734713485784,-0.7909483162142318,-2.1771629738628997
3.751000883853212,0.6528749646015615,-2.785824870630584,1.2094078060889035,0.5817081608426765,1.6020610523535035,-0.2955613555771083,-0.7692186953261472,-1.6272268794522684
3.7803809045130117,1.0542151454032225,-5.097260575552488,1.4133446101730993,0.6315206668946267,2.1889255428590366,-0.14565716328807773,-1.0676975629802512,-2.2762767332253007
3.4126302117778775,0.8598865763169135,-5.180106078753392,1.0483519323532513,0.580252604652396,1.6948613177325993,-0.27797637554022814,-0.7452171060886996,-0.6577289012737875
3.7936847122758777,1.027680676817518,-4.544992405609859,1.483740382864509,0.819936581545355,2.3312424611446576,-0.08730621545417575,-0.5889498831908603,-2.3184081299472354
3.7812330708039363,0.9813951820708082,-3.272550344153708,1.3306260396447567,0.6976588905642405,2.4237845107614295,-0.2498761501431662,-0.0014856500880948698,-2.016586817258298
3.3483170262752635,0.8848690856952914,-5.03803201587406,1.0691866681102251,0.3366275321415822,1.2792932652377291,-0.18758414573174392,-0.7684654675240791,-0.9115321173979287
3.6594973948915386,0.9345580595523333,-3.9046586281479634,1.3858694711927204,0.7959030081988775,2.4307517171754798,-0.43559716131465676,-0.4538976294801671,-1.3995147518370958
